# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesAllocated,1787283395727000000,1787283419134000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787283395727000000,1787283419134000000,41959424
FilePageCache.pageFastCacheHits,1787283395727000000,1787283419134000000,4816
FilePageCache.capacityInBytes,1787283395727000000,1787283419134000000,503316478
FileChannelInterruptsRetryer.totalRetriedAttempts,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalPagesRequested,1787283395727000000,1787283419134000000,0
DirectByteBufferAllocator.disposed,1787283395727000000,1787283419134000000,176
StorageLockContext.competingThreads.avg,1787283395727000000,1787283419134000000,0.0
FilePageCacheLockFree.totalBytesWritten,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalPagesWriteMs,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.nativeBytesInUse,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.heapBytesInUse,1787283395727000000,1787283419134000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1787283395727000000,1787283419134000000,0
StorageLockContext.competingThreads.90P,1787283395727000000,1787283419134000000,0
Indexes.stubs.lookupDuration90PMs,1787283395727000000,1787283419134000000,0.0
Indexes.stubs.lookupDurationAvgMs,1787283395727000000,1787283419134000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787283395727000000,1787283419134000000,0.0
Indexes.allKeys.lookups,1787283395727000000,1787283419134000000,0.0
Indexes.entries.lookupDurationAvgMs,1787283395727000000,1787283419134000000,0.0
Indexes.stubs.lookups,1787283395727000000,1787283419134000000,0.0
Indexes.entries.lookupDuration90PMs,1787283395727000000,1787283419134000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1787283395727000000,1787283419134000000,0.0
Indexes.entries.lookupDurationMaxMs,1787283395727000000,1787283419134000000,0.0
Indexes.entries.lookups,1787283395727000000,1787283419134000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1787283395727000000,1787283419134000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787283395727000000,1787283419134000000,0.0
